Team,Year,Name0,Arch0,A0,B0,C0,D0,E0,OBPM0,DBPM0,VORP0,MP0,Name1,Arch1,A1,B1,C1,D1,E1,OBPM1,DBPM1,VORP1,MP1,Name2,Arch2,A2,B2,C2,D2,E2,OBPM2,DBPM2,VORP2,MP2,Name3,Arch3,A3,B3,C3,D3,E3,OBPM3,DBPM3,VORP3,MP3,Name4,Arch4,A4,B4,C4,D4,E4,OBPM4,DBPM4,VORP4,MP4,Name5,Arch5,A5,B5,C5,D5,E5,OBPM5,DBPM5,VORP5,MP5,Name6,Arch6,A6,B6,C6,D6,E6,OBPM6,DBPM6,VORP6,MP6,Name7,Arch7,A7,B7,C7,D7,E7,OBPM7,DBPM7,VORP7,MP7,Name8,Arch8,A8,B8,C8,D8,E8,OBPM8,DBPM8,VORP8,MP8,Name9,Arch9,A9,B9,C9,D9,E9,OBPM9,DBPM9,VORP9,MP9,SRS
MIN,2009,Al Jefferson,C,5.644834346589593,3.446880236131449,-2.200751332122449,-1.4757150135698742,-0.4674317195439562,0.7,-0.4,1.5,2463,Kevin Love,C,5.217040669479407,3.2094183423732736,-1.1923577979938245,-1.9118878784507527,-0.16420652293433194,2.7,-1.2,1.5,1714,Damien Wilkins,B,-1.2167856818857798,-0.19977133344897668,0.5303596021114235,1.2243091961621373,-0.4830321953323794,-2.0,0.7,0.3,1585,Ryan Gomes,A,0.8150729495414729,-1.2963398234978412,0.2197820206835348,-1.5877420064249943,-0.9708300574018932,-1.0,-0.8,0.1,2210,Corey Brewer,J,1.4734961841875618,-2.094074798330706,-1.5318072730380254,-0.008492088563754335,-0.6061237463084558,-2.1,-0.1,-0.1,2482,Ramon Sessions,B,-0.6459239126685624,-0.7510978311784826,-1.3677064420699427,0.6548885320199466,2.237586258301745,-1.8,-1.2,-0.4,1732,Jonny Flynn,J,1.0165954576765557,-3.9957793119253378,-2.2934070244344382,-0.5748340973824001,1.6439142270036966,-0.8,-2.1,-0.5,2339,Wayne Ellington,E,-2.6655620656816703,-2.1027666495495057,0.7154638162299704,-2.2670365474820198,0.0955566365471478,-1.6,-1.9,-0.5,1384,Ryan Hollins,D,-1.4717952913320993,2.5740464325793653,0.8954140076052521,-0.3552172598858042,2.2529169613301496,-3.9,-0.7,-0.8,1223,Sasha Pavlović,H,-5.416315929701176,-1.5195864370769143,-1.2546580234190563,-0.9428787462765409,-1.4330025388362568,-5.0,-1.2,-0.9,877,-9.06
MIN,2010,Kevin Love,I,10.280876644755825,3.5557204885682365,-0.4693592310620707,-2.893192560075536,-1.1065438934762881,5.7,-1.3,4.2,2611,Luke Ridnour,J,2.379555810080975,-3.6009126783654573,0.7845580740299434,0.9954318436584512,0.5891973255252501,0.7,-0.7,1.1,2159,Anthony Tolliver,A,0.003433934394391497,0.7079631900826941,2.2315769800908423,-0.973497904744517,-0.6735130372610314,0.1,0.0,0.7,1362,Wesley Johnson,A,-0.6537463653951412,-2.0996582063842584,0.09698158600249823,-1.1250711336889223,-2.1324464620514005,-1.3,-0.4,0.2,2069,Martell Webster,A,-0.17198098845673407,-1.5117294214131074,1.2126523125940465,-1.6849686948026819,0.20113294074378946,-0.4,-0.9,0.2,1094,Michael Beasley,J,4.130125101991763,-0.7200879755236514,-3.1430732802654484,-2.8460796158173065,0.6964980232459713,0.0,-1.8,0.1,2361,Darko Miličić,F,0.30592245968096504,3.5824473510907398,-2.222221639806377,1.0233067147328605,-1.4185832773317932,-3.9,1.3,-0.3,1686,Corey Brewer,B,-0.9291391267103652,-1.5800368933633218,-1.6455995894844493,1.6019449461702304,-0.5857217439412788,-3.8,1.0,-0.3,1362,Wayne Ellington,E,-2.993916425230253,-2.542010138612083,-0.05177406582069046,-1.556932409534774,-0.2452607849587533,-2.3,-1.3,-0.5,1181,Jonny Flynn,B,-4.182727077842594,-3.489292096437,-2.379726300051534,0.4484874276260821,0.6644702152441317,-3.9,-2.4,-1.1,983,-5.97
MIN,2011,Kevin Love,I,11.32218602295943,1.4080569223598514,-1.408818189854684,-3.6381824508343352,-0.7884870556232852,6.1,-0.9,3.9,2145,Ricky Rubio,J,2.3844798928765285,-3.8142160533622476,-2.709948440848481,4.382039247580997,0.00858977847886581,-0.4,1.4,1.1,1404,Nikola Peković,C,4.196698494409744,4.052351557208393,0.4075575952544153,-1.6266896590099362,2.6106686150173486,2.3,-1.3,1.0,1264,Luke Ridnour,J,1.7904064532137358,-3.151158473977005,0.12811461279917213,0.45159522389328705,0.09142999667277324,-0.6,0.2,0.7,1750,J.J. Barea,J,0.4841523607392716,-4.229498290172808,-1.1276942155703846,-0.6433499331613212,1.3346439503571166,1.1,-2.1,0.3,1032,Martell Webster,E,-1.391867195547266,-0.7398283428007831,1.1391981141536711,-0.7128236357751737,-1.0604457345649647,-1.9,0.2,0.1,1140,Wesley Johnson,E,-2.4083123004330482,-1.1580332990493702,0.5790407334196866,-0.6871137194300431,-2.326998655371688,-2.7,0.6,0.0,1469,Derrick Williams,F,-0.3128881532007009,0.6284334795092055,-0.5570575130065091,-1.6897875826733317,-0.4478394656811318,-1.4,-0.7,0.0,1418,Michael Beasley,F,-0.03284199471255052,-0.4041600149503433,-1.0474501034400976,-2.370735830993359,0.028198004276889,-1.2,-0.9,0.0,1087,Wayne Ellington,E,-2.97056343806763,-1.939537815059641,0.8217954915113009,-1.3352168311681059,-0.8917811656548463,-2.7,-0.2,-0.2,973,-1.83
MIN,2012,Andrei Kirilenko,C,4.62802606959863,0.4992127409280281,1.763695101955171,1.9805698629431656,-0.3647599795322716,1.8,1.8,2.9,2034,Ricky Rubio,J,2.999261526618785,-3.1765479117518067,-2.833665397308542,5.471417895370249,0.3146432870055138,-0.8,1.9,1.3,1691,Nikola Peković,C,5.662163117035718,4.005784223054868,-0.9471771455916236,-1.8708932074758964,1.2435819052164618,1.7,-1.2,1.2,1959,Luke Ridnour,J,1.841585579595817,-2.7528448855494316,0.4979955612018687,0.4656609928689831,-0.27741661508380944,-1.0,0.2,0.8,2474,J.J. Barea,J,0.7757737327927268,-3.4995658538624705,-0.2279493420258979,-1.1164419906651748,0.2939923253423748,0.7,-1.3,0.6,1713,Dante Cunningham,F,0.6473568214396022,1.7657609371801843,-0.5302055616705298,0.2951900468527797,-0.9930850585842914,-1.8,0.4,0.3,2010,Mickaël Gelabale,E,-1.6697324055631428,0.06884555236900057,4.232201372007907,-0.9321553969034312,0.5216004589019684,-0.6,0.4,0.3,644,Derrick Williams,F,1.5819056865421781,0.4634510180617595,-0.6633279041718718,-2.2296195562816825,-0.747796066776136,-0.5,-1.0,0.2,1916,Alexey Shved,B,-0.7823830959237655,-3.2313468922866244,-0.8382434482919744,0.12510384481945766,-0.7602505105734206,-1.1,-0.6,0.1,1840,Greg Stiemsma,K,-2.03717183586724,3.225337051405291,0.2638122089635145,1.6611102934234494,-1.9030829845200277,-5.1,2.3,-0.3,1209,-1.83
MIN,2013,Kevin Love,I,13.316067621147152,-0.13694648418470512,0.670067259291667,-1.8963652621536096,-1.7214188854355097,8.3,0.6,7.7,2797,Ricky Rubio,J,3.6481605923362737,-3.1616141074699176,-1.7199516399773083,5.644700104008514,-0.7258415020431257,-0.6,1.7,2.1,2638,Kevin Martin,G,4.193920713205645,-3.6228118441392168,-0.1928214259812681,-2.184780384782373,0.322721786916811,1.1,-0.8,1.3,2177,Corey Brewer,A,2.7008940190654878,-1.8048161822039823,1.0525023700230438,1.5517861270235238,-0.8873615436026439,-1.7,1.5,1.2,2609,Nikola Peković,C,5.5569639754331694,3.5827314338954097,-0.6776185335578284,-2.56992775672387,1.959023179818134,2.2,-1.6,1.1,1663,Dante Cunningham,F,-0.6150991004998649,1.9437822038862342,0.17917929474275868,0.6606155161732098,-1.3067511225031645,-1.7,0.9,0.5,1635,Gorgui Dieng,D,-0.4462108928273196,3.70836720931583,1.6689236772125664,0.29941324654027945,-0.8606644012346008,-2.0,0.9,0.2,818,Chase Budinger,E,-2.596549929519115,-2.089092980922754,1.0163251362486208,-1.97026495919918,-1.0188349908786054,-1.7,-0.8,-0.1,751,J.J. Barea,B,-1.3655474228296869,-3.610388601686254,-0.8962998908499453,-0.9034013515074616,0.2709460257115581,-0.9,-1.8,-0.3,1471,Luc Mbah a Moute,B,-2.064280215166416,0.6453501531524484,1.748039160491467,1.7868386289213956,-0.015581308006719984,-1.7,2.3,0.1,196,3.1
MIN,2014,Gorgui Dieng,C,3.5852986458371694,4.409065359631823,-0.08704484511104589,0.6611833365000066,-0.6271589350634322,-0.1,0.3,1.2,2193,Thaddeus Young,J,2.4952846913050792,-1.0316717333342218,-1.890760756537464,0.21789643587985116,0.1287591143452858,-0.4,-0.1,0.6,1605,Shabazz Muhammad,J,1.7830155209814738,-0.19791676671571928,0.3272046736157048,-3.079999659687409,2.7329428931931328,3.5,-2.7,0.6,866,Kevin Martin,J,3.2589926267621325,-3.8920479358043933,-1.0891496603091606,-3.5267884238122043,1.1771422261226652,1.7,-2.4,0.4,1302,Chase Budinger,E,-1.5801013882060195,-1.464419020970568,1.4295343885723852,-1.3613047482378604,-0.3794339073287397,-0.5,-1.3,0.0,1286,Nikola Peković,F,1.4548027874389298,2.72353837899507,-2.862622311875905,-2.486086449143118,1.3265331447328488,0.3,-2.3,0.0,815,Mo Williams,J,0.6862753373511818,-4.638026798487212,-1.2837284060777077,-0.9274191268622508,1.1497523353010295,0.8,-3.0,-0.1,1149,Andrew Wiggins,J,3.2900914985143186,-1.00290086718843,-2.9471999200968773,-1.9592458767431515,1.4462789729631922,-0.4,-2.0,-0.3,2969,Anthony Bennett,K,-2.7574086624461005,1.091706397907272,-0.9395843017588438,-1.1794437225471348,-0.3033245238477566,-2.5,-1.4,-0.4,894,Zach LaVine,J,-0.7340765307482622,-2.6808350715862725,-1.9835316182149119,-0.9493711609244592,1.4188214569417208,-2.2,-2.5,-1.3,1902,-8.0
MIN,2015,Karl-Anthony Towns,C,8.113141757814539,4.004973318306447,-0.19227678203418536,-1.831448406097756,-0.8373828347302958,2.5,-0.4,2.7,2627,Ricky Rubio,J,3.912433776343088,-3.5478776771160905,-0.9760024114081656,4.774071247736379,-0.12814106906614642,1.0,0.8,2.3,2323,Gorgui Dieng,C,3.90861595060535,3.227183677570057,1.0404046468329082,1.1279733296356982,-0.5109525231422803,-0.1,0.8,1.5,2220,Andrew Wiggins,J,4.980152748756794,-1.7509724596101586,-2.3952756978565395,-2.4463933118259065,2.300834928669865,0.9,-2.2,0.5,2845,Zach LaVine,J,1.9701942658948504,-3.295585594913597,-0.039924251380547775,-1.725656177470544,0.4076685938400299,0.2,-1.6,0.3,2294,Nemanja Bjelica,E,-1.1610879278508557,0.2245859463998351,3.1878963026357288,-0.6434718229128732,-0.9690816766360568,-0.9,0.2,0.3,1075,Tyus Jones,B,-3.58778724415848,-3.0726223416961904,-0.6043727008614802,1.6220926251277443,0.3809666322639716,-1.9,-0.5,-0.1,573,Shabazz Muhammad,F,0.21349756926286767,-0.4552979360137532,0.4685835963915854,-3.3408982607584217,1.7629642127173266,0.6,-3.1,-0.2,1682,Kevin Martin,E,-1.220719660060892,-2.7713954449191407,-0.8806569146693182,-2.530720760681338,0.8467618639798599,-1.2,-2.0,-0.3,834,Tayshaun Prince,E,-4.082351499395551,-0.5465871223283457,0.9309073235023346,0.12302557917258615,-0.9486061450391314,-2.9,-0.1,-0.4,1462,-3.38
MIN,2016,Karl-Anthony Towns,I,12.095543393322506,2.824575433113908,0.2199780285490441,-2.8196622438043173,-0.7046473152482055,5.5,-0.7,5.2,3030,Ricky Rubio,J,4.045750958347528,-3.447147624115228,-0.7899190531451024,3.2738249053669555,0.5042277565663413,1.2,-0.2,1.8,2469,Gorgui Dieng,C,3.498269290141096,2.7684442334431685,0.41870448013113465,0.31661754580315266,-2.030471344168605,-0.8,0.6,1.3,2653,Zach LaVine,A,3.4102758410392475,-4.243375763200255,0.882282321702574,-3.2264973320033263,-0.15230725326533573,1.5,-1.4,0.9,1749,Tyus Jones,B,-2.531509703210894,-2.6723121448481124,2.085741111067492,2.435522626398807,0.37821385391856704,-0.6,0.7,0.4,774,Andrew Wiggins,G,5.728474344215537,-2.656744870855797,-2.7681799356668364,-3.311297774866599,1.661840876603224,0.7,-2.4,0.2,3048,Nemanja Bjelica,E,-1.2609980705320645,-0.2079659825859138,1.5653012378482465,-0.6728388044040327,-1.70968966659795,-1.8,0.2,0.1,1190,Shabazz Muhammad,E,-0.14311225206041248,-0.6002944022985978,1.3345435905972771,-3.3540229516348927,1.6375759861797683,0.5,-2.9,-0.1,1516,Brandon Rush,E,-3.8795468050438826,-2.1642292708399857,1.2955579751826651,-0.9915057413250428,-2.4951181391009927,-2.0,-0.5,-0.1,1030,Kris Dunn,B,-3.127710921418436,-1.0198292676543417,-1.0346603030896604,3.107965643533395,-1.7821846539012418,-4.5,1.8,-0.3,1333,-0.64
MIN,2017,Karl-Anthony Towns,I,11.393246785540562,3.2240139225159905,1.9790340220770883,-2.003921203510596,-2.0491194003517683,4.9,0.2,5.2,2918,Jimmy Butler,G,8.783287573961692,-2.5967046094463617,0.5029944195868947,0.8074268929388909,1.2742675054752142,5.0,0.7,4.2,2164,Jeff Teague,J,3.8897349411351336,-3.9144927500901168,-0.17715008899556026,1.2746788578507575,0.6013168851137766,1.1,-0.7,1.4,2311,Tyus Jones,B,-0.5187633584006551,-2.4384762326522957,3.183332365992449,2.659021899706116,-0.05172144089707922,-0.8,1.7,1.1,1467,Taj Gibson,C,4.072736776721984,2.722383484110168,1.6780193697974988,-1.2409722175484372,-0.08586139519933099,0.1,-0.7,1.0,2726,Nemanja Bjelica,A,-0.22835610242323665,-0.6636116210381829,3.028838068977555,-0.7411045116406135,-1.7982739012856932,-0.1,0.2,0.7,1371,Gorgui Dieng,F,-0.23751623997033144,2.1546111689660017,1.569691561458716,-0.31184645883519685,-0.7450017151108927,-0.9,-0.1,0.3,1333,Jamal Crawford,A,-0.7469520633523618,-4.0882400290054335,0.7044240850353676,-2.2311099759108197,0.2267211398924666,0.1,-2.5,-0.1,1653,Andrew Wiggins,J,3.0641559683515487,-2.069359609851296,-1.8480079100462796,-2.613457451429829,-0.6844522266715947,-0.8,-1.7,-0.3,2979,Shabazz Muhammad,H,-4.927509718596951,-0.4582763199356377,-0.7736696175134347,-2.6630729639029083,0.7644043157772631,-3.1,-2.8,-0.3,301,2.35
MIN,2018,Karl-Anthony Towns,I,12.001687737815251,2.6298192817755552,0.2728893913318128,-1.8007698244289323,-1.713741739454845,5.4,0.6,5.1,2545,Derrick Rose,J,3.4925673940148774,-3.4269270968965913,0.1962648813049024,-2.0950576335958107,2.399604518941704,3.2,-1.7,1.2,1392,Taj Gibson,C,3.0936136330383235,2.9163801845823634,2.02606303255152,-0.897166852577002,0.43308947191478775,0.3,-0.4,0.8,1686,Gorgui Dieng,D,0.4010026141699631,2.1197113529107416,2.4448713238793016,0.2827823935867924,-0.2834203138701191,-0.3,0.9,0.7,1031,Tyus Jones,B,-0.5902865658174711,-3.345514982091182,0.9179563687088156,1.5961850167978264,-0.16262804786570575,-0.9,0.3,0.6,1560,Dario Šarić,A,-0.6678941525044206,-1.2107904027731424,-1.5732139908472458,-3.3862981131373053,-1.7329192103455366,-3.2,-1.5,-0.3,396,Jeff Teague,J,1.8324043461399684,-3.668283812883564,-0.9252637225691406,1.0987151577028855,1.6450360259402146,0.8,-1.2,0.5,1264,Anthony Tolliver,E,-2.864037153575948,-1.7612462392671304,2.6166180588241192,-2.031622375308312,-2.5373954742157183,-1.7,-0.7,-0.1,1079,Josh Okogie,B,-1.2478469773183278,-1.5057938983129644,-0.1540639326394498,0.09279676148991307,-1.6812623040776318,-3.5,0.4,-0.5,1757,Andrew Wiggins,J,2.6568337635988377,-2.341366511568917,-2.5942487175541897,-3.0098639289703155,-0.8666353817506592,-1.2,-1.8,-0.6,2543,-1.02
MIN,2019,Karl-Anthony Towns,I,10.437015219744989,-0.2385483299520883,1.4582290153851187,-2.852084107501093,-0.9060335122739366,7.0,0.8,2.9,1187,Robert Covington,A,2.42891490385728,-1.3721371605274104,2.0549117048949443,-0.7400289580069738,-3.576016571801408,-1.2,1.2,0.7,1411,Gorgui Dieng,D,0.7227831402935619,1.7718645176145411,2.4588079202548543,-0.02336784235054116,-2.205516625458816,0.3,1.5,0.7,778,Andrew Wiggins,J,4.7026415171480505,-2.7273277265586073,-1.7264746149038004,-3.625127565308525,0.08270880478643243,1.2,-1.5,0.6,1455,Jeff Teague,J,1.8803815343024208,-3.1031391531531454,-0.038931535993657035,-0.05090536379904973,2.1619895525015185,0.6,-1.2,0.3,945,Shabazz Napier,A,0.32032809721091704,-3.4639203499798166,0.6946549418775694,0.9261372552473214,0.21767562850614852,-0.5,-0.2,0.3,856,Keita Bates-Diop,E,-1.8036580055122342,-0.487464270332084,1.9564400793556085,-1.6403950817410138,-0.7756128977150517,-0.8,-0.1,0.2,646,Josh Okogie,A,0.14720679284066646,-0.1971033192700714,0.37518171660891536,0.08404393789144239,-0.2577755981497369,-2.4,0.0,-0.1,1547,Treveon Graham,E,-3.979619667019518,-1.1603162863292882,-0.6883209750068442,-1.5515859767452895,-1.5237631522480115,-5.0,-0.8,-0.6,663,Jarrett Culver,E,-1.3793565325558936,-1.1869126572694366,-1.127817397579425,-1.0776419659616765,-1.370937697637398,-3.2,-0.8,-0.8,1506,-3.78
WAS,1997,Chris Webber,I,9.869536798005349,1.2595456325776206,-1.7260812726707209,0.4848074747151501,-2.2849752785603923,2.9,1.7,4.7,2809,Rod Strickland,G,7.9425618786936285,-2.6228067264991077,-3.0970035735145967,3.3939068622633157,1.5962628728101835,2.8,0.1,3.7,3020,Tracy Murray,A,3.680392764952409,-2.7543425743735765,1.8519608766248308,-2.154502819797545,-0.9647694865011168,2.8,-0.8,2.3,2227,Ben Wallace,D,-0.8731170397999684,5.064590394398381,1.8420652107152289,2.598197338191985,-1.3381289179515459,-1.6,2.3,0.8,1124,Juwan Howard,C,5.650305054338252,0.845811674335262,-3.807653774478315,-0.19929738303379288,1.2674284996535297,-0.3,-0.6,0.7,2559,Chris Whitney,B,-1.5406204957648906,-2.936250521271304,1.1584087450759455,0.6426698981792259,0.040756905269408984,0.5,-0.2,0.6,1073,Calbert Cheaney,J,2.2410176316744868,-0.5502006824977961,-1.5630300234604382,0.004234055882804249,-0.7156859394156903,-2.3,0.2,0.0,2841,Terry Davis,F,-0.667682629397671,4.305134595635046,0.4117949762562964,0.1853322724881365,-0.6376607145544799,-2.2,-0.5,-0.3,1705,Darvin Ham,K,-3.777165562046577,3.4899522359742803,1.4959559018383997,1.472978914097491,1.5341606522462392,-4.6,0.5,-0.3,635,Harvey Grant,K,-4.3874054879834485,0.8624481961353434,-0.7761008205849881,0.3767160426624646,-1.54079594743282,-3.9,0.4,-0.4,895,1.11
WAS,1998,Rod Strickland,G,5.542322633095689,-3.2481786799545183,-2.90643034568866,2.9977485770606203,2.229969767665835,3.4,-0.3,2.1,1632,Ben Wallace,D,2.0791171394588406,6.908544016248799,1.7430023054833983,1.4902009973817985,-1.1632983195782052,0.3,1.5,1.2,1231,Mitch Richmond,J,4.323389470921598,-3.594002449983455,-1.9662791439807337,-1.5689586379691434,0.7275784423106888,0.9,-1.2,0.9,1912,Juwan Howard,C,5.325570335933698,1.2157990423476022,-3.5530889283894123,-1.0412032054608658,1.3290204933207352,0.9,-0.6,0.8,1430,Otis Thorpe,F,2.8778498336954583,2.521412798894476,0.04932816995045417,0.17453220191760327,0.3815904570148809,-0.5,0.2,0.6,1539,Chris Whitney,E,-1.9146899073463493,-2.9862051784425936,2.8043218758835877,0.5072784988748071,0.7968436643609474,1.7,-0.2,0.4,441,Terry Davis,K,-2.418196237496712,3.08897022231251,2.1462774561050155,-0.5777596344277466,1.1376091608698993,-1.7,-0.6,0.0,578,Jeff McInnis,B,-4.020227365449724,-3.1140509103889547,-0.4287700993967981,1.4454305624447084,1.0832349946081476,-1.3,-0.5,0.0,427,Tracy Murray,E,-2.924896400824593,-2.31296205014844,-0.5545324977196319,-1.4214897508914242,-1.2493156910812586,-1.6,-1.0,-0.1,653,Calbert Cheaney,B,-1.9232063531305719,-0.557139984826793,-1.757235133908348,-0.33814069295582816,-0.7181199904567643,-3.2,-0.2,-0.5,1266,-1.75
WAS,1999,Mitch Richmond,G,4.500548976325772,-3.5374531178059194,-0.7298257470184258,-0.14145580154434018,0.12168091752105226,1.3,-0.2,1.9,2397,Rod Strickland,J,3.5378332883963486,-2.0231055771610666,-2.623089434442753,2.6945469006148333,2.0066137291735098,1.8,-0.8,1.6,2188,Tracy Murray,A,1.0479521560982776,-1.8008998847330122,1.6323001776375872,-1.9064022843989836,-1.1329679685121337,1.6,-1.0,1.2,1831,Chris Whitney,A,0.4724712376319574,-3.8390585690570425,2.017540057591266,0.4577602667626262,0.2213497896178073,2.0,-0.9,1.2,1627,Aaron Williams,D,1.7500856776299551,4.227841467543998,1.3472734314078028,0.15560756550198404,0.1984622741973347,0.0,0.4,0.9,1545,Michael Smith,D,1.1697351419908084,4.556525841645372,1.9098981928338143,0.13818062511272142,0.8832936798472963,0.4,0.1,0.7,1145,Jahidi White,F,0.7782926388723621,5.876182608294954,-0.4327676918517524,-1.1365318001077034,-0.3014896272624145,-1.6,-1.1,-0.3,1537,Isaac Austin,F,-1.5404101772456622,2.0257901244634144,-1.9265724510559123,-0.20773274670359412,-0.1681718534289519,-3.1,-0.1,-0.4,1173,Juwan Howard,J,2.90743239693653,0.3728933591291885,-3.6337322911777954,-0.9251779628208036,0.9581518192590096,-1.4,-1.4,-0.6,2909,Richard Hamilton,B,-1.4813770465054008,-2.0054549134201345,-1.3644190179804192,-1.8891960697093348,1.3529698601486888,-1.4,-2.2,-0.6,1373,-3.47
WAS,2000,Michael Smith,D,0.12155805200205308,4.902049784708726,0.7916300283009344,1.5115837436751152,-0.595643070119889,0.0,0.2,0.9,1610,Rod Strickland,J,2.2958718656637034,-2.7619800834680515,-1.954266957890796,2.196367168337872,2.8163784627238213,2.3,-0.9,0.9,1020,Mitch Richmond,J,2.390686659850525,-3.6548929341299945,-1.4947347820313674,-1.1227460619960965,0.8745946872703199,1.0,-1.2,0.5,1216,Chris Whitney,A,0.030171026550084912,-4.6531709196938325,0.539808074220926,-0.1290034685095439,-0.28999046764275005,0.4,-1.5,0.4,1532,Juwan Howard,C,4.529030484854787,0.9453549599551084,-3.851864499416692,-1.4968843921302344,2.042367029826472,0.2,-1.7,0.2,1981,Felipe López,B,-0.7165641404202835,-0.08747967102236666,-0.7741937826290751,0.35943699626283343,0.4789943681732131,-1.6,0.0,0.1,1108,Richard Hamilton,J,3.4530461395331087,-2.752776895007503,-3.0416476263273005,-2.042395245797876,2.3875743788887878,0.4,-2.6,-0.1,2519,Courtney Alexander,H,-4.744546531343498,-0.884035843225047,-2.505947468169706,-0.6451306274059808,-0.09139770876680338,-5.5,-0.8,-0.5,472,Jahidi White,F,1.3998174029798247,6.13987588392121,-1.6614255499881119,-0.6264673264850741,0.17868728342200552,-2.4,-0.9,-0.5,1609,Tyrone Nesby,E,-2.7270305410705475,-1.8471647948280172,-1.8801326676997097,-1.5126366846282644,-1.3926888071027737,-2.4,-0.2,0.0,333,-6.75
WAS,2001,Michael Jordan,G,7.265721776844363,-2.367161767123417,-4.416250934481655,0.04983331194644952,1.481773564375244,3.2,-0.1,2.7,2093,Chris Whitney,A,1.9751475863311456,-4.259064493195025,2.44533547549916,0.13361054115744778,-0.8113286238795046,1.8,-0.3,2.0,2171,Christian Laettner,F,0.6728081992735494,0.8744713767236469,-0.007287454093773733,1.9626601933409031,-0.5645726845249373,-0.6,1.1,0.9,1441,Richard Hamilton,J,4.410696690497597,-2.1914729355163898,-3.0807012826049176,-2.7410172251677456,2.819793695608789,1.5,-2.4,0.6,2203,Popeye Jones,F,1.0411980854928822,2.6460327762040117,-0.6564932202247225,-0.4196748147307309,-1.1837182099427004,-0.4,-0.8,0.4,1920,Tyrone Nesby,F,-0.35930394387858433,0.9302808460390211,0.12276947788585894,0.4854205824923946,-1.1339831801037141,-1.1,0.3,0.4,1498,Tyronn Lue,B,-0.7259533938089613,-3.5320017319888724,0.4003960648726496,0.17939792398920754,0.4509857891350956,0.1,-1.2,0.4,1458,Jahidi White,D,0.2348675057267492,5.86107243406454,1.1135525774662287,-0.29344610290869233,-0.1416121151961781,-1.3,-0.3,0.2,1346,Brendan Haywood,D,-0.2665998174111138,5.265895148859686,0.6226506690140682,0.24886096863138796,-0.02543671864842456,-1.7,0.5,0.2,1266,Courtney Alexander,J,-0.13022962551585202,-0.8303283372492828,-0.3356563438114437,-1.096443589083228,1.702997504867713,-0.9,-1.3,-0.1,1325,-1.58
WAS,2002,Michael Jordan,G,6.94162605711392,-1.4079327632894931,-2.6517056189701407,0.3042836662512912,-0.25831655894710825,1.8,0.0,2.8,3031,Jerry Stackhouse,G,6.614013463990162,-3.458310253916108,-2.50055532789316,-1.358428839551452,1.798567237415531,2.9,-1.6,2.3,2747,Christian Laettner,C,3.191918510308118,1.7624237171260269,1.0673348468496626,2.0579389516057773,-1.1741448529956136,0.5,1.6,2.2,2215,Larry Hughes,J,2.950891441420137,-1.03964488238494,-0.8155203164655879,0.7525677820021501,0.16939938433851864,0.0,0.2,1.2,2137,Tyronn Lue,A,-0.0009651344381026887,-3.0884296675902516,0.9289117526481911,-0.5122177272289308,0.2195226734934717,-0.4,-1.1,0.3,1986,Brendan Haywood,D,0.739925090986629,4.708134233071592,0.8219877843911889,-0.05177871355364203,0.11539991431763105,-1.6,-0.2,0.1,1930,Bryon Russell,B,-2.41211362215752,-1.558092728059966,0.26013977975768965,1.3164842838500563,-2.712706841973308,-2.7,1.1,0.1,1388,Kwame Brown,F,0.11913994380702048,3.205911568197813,-1.3424714152513404,0.14639581064960572,-0.3929621728989733,-2.1,-0.1,-0.1,1773,Charles Oakley,K,-3.998250561967797,2.0004394562583507,0.5335196668663524,2.035255907714693,0.30409636592824923,-3.6,0.9,-0.1,514,Juan Dixon,B,-3.0294768780599397,-2.3752887757308283,-0.832941605058374,-0.8329735945631459,0.21046654527973616,-2.6,-1.2,-0.3,647,-1.47
WAS,2003,Larry Hughes,G,5.120057194485617,-2.350613654935465,-2.636275636529398,-0.8823881207395101,-0.04420021501984491,1.7,-0.7,1.5,2061,Gilbert Arenas,G,5.333207058209042,-4.6192083760623115,-3.007190211327743,-0.09935466537596886,-0.1015944049994471,1.1,-1.0,1.1,2066,Kwame Brown,C,3.179409951384196,2.4319202929553048,-0.6855813675470275,-0.08023817469800909,0.4295458936397549,0.0,-0.5,0.8,2239,Christian Laettner,F,-0.2525072398726993,1.2860553404269441,1.0781216055356928,1.1627500384226075,-1.0153416234686858,-0.7,1.2,0.6,984,Brendan Haywood,D,0.8523811102893013,4.655601575906673,0.7415104298702407,-0.2072320736870382,0.7469057862168853,-0.2,-0.5,0.5,1484,Etan Thomas,F,2.2015076943221707,4.793775779612417,-0.5255221174717525,-0.17664299368885622,-0.3732400055169873,-1.1,0.0,0.4,1901,Juan Dixon,B,-0.3847174844043558,-3.197781675106853,-0.8052423562200678,0.514472982121801,-0.10500395806568646,-1.0,-0.4,0.2,1478,Steve Blake,B,-2.2521115458895764,-3.7113777364315705,0.15283546731399528,0.7656165083376253,-0.19910138592172874,-1.5,-1.2,-0.2,1392,Jarvis Hayes,B,-0.8169800745348577,-1.5490224349174682,-2.0586139159817995,-0.8942877472474734,-0.8306849581529765,-3.0,-1.0,-1.1,2044,Jared Jeffries,F,-1.988382979780868,1.7094588275276257,-2.872070426976248,-0.2438113735595661,-0.9436031310658224,-3.6,-1.0,-1.2,1913,-6.12
